track_name,artist,popularity,track_id,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Next To You,Little Big Town,64,4drTFbY9KJIvllrqVcJvLi,country,0.53,0.394,8,-8.152,1,0.0276,0.756,1.48e-05,0.099,0.194,135.981,246813,4
You're Gonna Miss This,Trace Adkins,63,7Efs0OIW6zgQyH7ehKZYpN,country,0.5,0.665,8,-7.157,1,0.0355,0.0237,6.41e-05,0.0994,0.32,154.997,224960,4
Long Haired Country Boy,The Charlie Daniels Band,63,5pihM63Tj50g1XjLxq0iU8,country,0.588,0.58,2,-11.648,1,0.0275,0.319,3.74e-06,0.2,0.774,145.37,240107,4
I Walk the Line,Johnny Cash,67,7hxZF4jETnE5Q75rKQnMjE,country,0.713,0.258,9,-14.59,1,0.0384,0.877,0.00606,0.0967,0.56,98.805,176533,4
Pickin' Wildflowers,Keith Anderson,62,2GgIDaPLsowybB3WgxLWUj,country,0.561,0.716,8,-3.341,1,0.0291,0.0353,0.0,0.122,0.667,152.089,185920,4
Fix a Drink,Chris Janson,63,0s6OWiWGuiCcm1Muzch5A8,country,0.563,0.887,1,-5.013,1,0.0857,0.0297,0.0,0.352,0.794,158.05,188933,4
Be Alright,Parmalee,63,7MPc82UJLQm5VasRVkwquM,country,0.598,0.861,10,-3.215,1,0.0424,0.0453,0.0,0.257,0.325,128.025,201027,4
Blown Away,Carrie Underwood,63,0vFMQi8ZnOM2y8cuReZTZ2,country,0.531,0.843,9,-2.569,0,0.0429,0.0909,0.0,0.0283,0.392,136.991,240133,4
Make It Sweet,Old Dominion,64,3Mnr3yyQk1aUPYgbpOQE31,country,0.424,0.837,7,-4.453,1,0.0472,0.0373,0.0,0.0665,0.554,180.175,187000,4
Rocky Mountain High,John Denver,67,1ne9wOtDF2jM6Cm8WBkaER,country,0.455,0.437,4,-11.411,1,0.0278,0.314,0.0,0.501,0.724,81.396,283640,4
We Go Together Like,Abby Anderson,64,3mwQ4tEWBWynjw7HJgMiRA,country,0.62,0.817,11,-5.317,1,0.0254,0.172,0.0,0.144,0.614,99.963,163960,4
The Difference,Tyler Rich,64,1zQjzfgYp0ZDSsU1dxi5g8,country,0.535,0.749,9,-5.344,1,0.0525,0.113,0.0,0.108,0.705,169.778,186973,4
Austin,Blake Shelton,63,2WQAknZHrJAEQOFXe0F44P,country,0.605,0.609,7,-7.063,1,0.0278,0.188,0.0,0.0982,0.275,119.914,230333,4
Fall in the Fall,Jelly Roll,64,6bXSfLBuqFQtVHNLxXbqbk,country,0.71,0.779,4,-6.954,0,0.0472,0.158,0.0,0.0997,0.366,129.093,249302,4
Love You Like That,Canaan Smith,62,2QVzUws1l5mzZ4v46tGHrC,country,0.559,0.766,11,-5.056,1,0.0295,0.0107,6.98e-05,0.194,0.723,145.26,203053,4
Johnny & June,Heidi Newfield,62,6FmgSnILynpsvDmWTE9uPW,country,0.592,0.515,5,-6.486,1,0.0299,0.458,1.28e-06,0.116,0.269,141.949,218453,4
Heartache Medication,Jon Pardi,62,6ZvAXIWw3rw8WR0Xlmifri,country,0.621,0.791,9,-3.343,1,0.0265,0.0361,0.0,0.143,0.734,95.075,209110,4
All Is Found - Kacey Musgraves Version,Kacey Musgraves,66,5EeQQ8BVJTRkp1AIKJILGY,country,0.438,0.19,5,-13.573,1,0.0289,0.954,7.12e-05,0.117,0.106,153.02,183735,4
Memory I Don't Mess With,Lee Brice,63,7BQE1P0NUalHSvFtrxasx9,country,0.617,0.704,6,-7.61,0,0.0258,0.171,0.0,0.0924,0.57,91.541,180617,4
homecoming queen?,Kelsea Ballerini,65,1ytCra0qH6gcHnCVQwREvu,country,0.462,0.512,9,-5.443,1,0.0334,0.478,0.0,0.0993,0.29,114.014,167796,4
Beer Never Broke My Heart,Luke Combs,64,3t5CI2xqUBytrGJGsBqmUV,country,0.538,0.863,1,-4.483,1,0.0481,0.0139,0.0,0.0874,0.637,77.001,186733,4
Whiskey Lullaby (feat. Alison Krauss),Brad Paisley,64,4BXkf6yww23Vdju7E1fUrn,country,0.587,0.35,2,-10.954,1,0.0318,0.74,0.0,0.156,0.17,74.479,259453,4
Don't It,Billy Currington,63,4iLPK8QnOvqm0Azbsk2GDn,country,0.571,0.826,1,-4.475,1,0.0362,0.0446,0.0,0.343,0.713,90.966,189000,4
Dixieland Delight,Alabama,62,0bM1z18RQpr61UuI1LemIK,country,0.444,0.413,2,-15.042,1,0.0326,0.163,2.05e-05,0.053,0.573,95.738,322093,4
Mountain Music,Alabama,62,7BjmEKAVTnJNkRNaUzBy2K,country,0.464,0.526,9,-9.982,1,0.0448,0.119,0.0,0.124,0.754,109.605,218613,4
The Devil Wears a Suit and Tie,Colter Wall,65,7hlA8gMMz6jSp91Twsnuv3,country,0.625,0.319,6,-12.119,0,0.0805,0.79,0.104,0.0921,0.438,127.799,236027,4
One Too Many,Keith Urban,72,3X7H1FAiWAW937WvsFeMhe,country,0.697,0.535,4,-6.504,1,0.068,0.247,0.0,0.569,0.594,82.959,203893,4
Knockin' Boots,Luke Bryan,64,2opQESZb7JsRKCvWMBPeuv,country,0.728,0.682,2,-3.749,1,0.218,0.127,0.0,0.337,0.643,131.901,200067,4
Drunk on Your Love,Brett Eldredge,62,1jNNHFZmRGXZFHlil5uhei,country,0.443,0.831,11,-5.606,1,0.0616,0.414,0.0,0.204,0.588,182.064,173960,4
Let Your Love Flow,The Bellamy Brothers,70,064SVQsmWl5EF0zahmzkQk,country,0.679,0.553,3,-14.687,1,0.0316,0.0611,7.16e-06,0.139,0.946,109.071,198760,4
5-1-5-0,Dierks Bentley,62,2WKCH4ISejDV9ad7iPp5XU,country,0.554,0.849,1,-5.181,0,0.0357,0.0246,0.000233,0.31,0.683,116.992,182893,4
Universal Sound,Tyler Childers,64,48nZLOpJOINkICPWpUuhaN,country,0.672,0.437,5,-9.656,1,0.0368,0.85,0.261,0.107,0.636,101.588,221600,4
Happy Hour,Morgan Wallen,64,2woGHWgrFfjXAgdUsitbqr,country,0.616,0.835,7,-4.277,1,0.0354,0.162,0.0,0.0977,0.8,97.96,199840,4
Drunk Girl,Chris Janson,62,1kFBLqkTuNKlspkJ1EOGjN,country,0.485,0.306,0,-8.431,1,0.0409,0.794,0.0,0.122,0.224,203.729,207267,4
Ventura Highway,America,70,4IU1RL4BKvFyXtbTwaHAvW,country,0.673,0.581,2,-10.205,1,0.029,0.223,0.000206,0.063,0.818,130.771,211387,4
Mammas Don't Let Your Babies Grow up to Be Cowboys,Waylon Jennings,64,7nVQ8mo77KaUvhUQzh4vMy,country,0.363,0.361,9,-14.398,1,0.0499,0.623,0.00119,0.154,0.612,187.711,152867,3
Reasons,Luke Combs,65,0zK0C1rgdcZTVHtUCh2FPW,country,0.446,0.851,6,-4.74,1,0.0416,0.056,1.91e-05,0.264,0.666,84.928,224293,4
Somewhere in the Middle,Cody Jinks,62,1oARvxg8zok0ouEtYb2RuV,country,0.589,0.54,10,-5.056,1,0.0227,0.203,0.0,0.0819,0.36,83.981,300493,3
American Honey,Lady A,63,4xInIiKipU1mtUogJ3ZdYr,country,0.588,0.684,1,-5.154,1,0.0288,0.508,0.0,0.141,0.121,85.997,224867,4
A Guy with a Girl,Blake Shelton,63,5sjIhQzNljMVrDklI91ezp,country,0.552,0.893,0,-4.593,1,0.0383,0.0158,0.0,0.105,0.777,163.948,189467,4
Made in America,Toby Keith,62,7Lmwj2fe8MpGXypOuLGO2C,country,0.497,0.701,9,-5.996,1,0.0306,0.0507,0.0,0.103,0.376,172.126,193133,4
Just About Over You,Priscilla Block,64,4Ec0q0j8hRTCX4QQ5MiHSX,country,0.53,0.524,4,-5.751,1,0.0327,0.544,0.0,0.11,0.514,150.05,179214,4
Hooked,Dylan Scott,63,3DV49ruvI5Sl6iisPZAc2c,country,0.597,0.721,9,-6.422,1,0.0356,0.0362,0.0,0.0832,0.437,132.054,149293,4
Blue Clear Sky,George Strait,62,59MIR30ATtW8kTaX3SCpq0,country,0.638,0.819,4,-6.646,1,0.0291,0.202,4.1e-05,0.3,0.706,124.062,174867,4
Get Me Some Of That,Thomas Rhett,62,4O1CExxinEpKZi3861NlTK,country,0.549,0.866,6,-5.306,1,0.0476,0.0733,0.0,0.25,0.767,87.964,187400,4
Cold,Chris Stapleton,64,0O5DPkLlre5yNwH6Sqm2dD,country,0.555,0.505,1,-7.334,0,0.0333,0.0519,0.00361,0.148,0.293,117.481,309853,4
Take The Money And Run,Steve Miller Band,67,1ZhrREyOOeFV6TxDOyiPwu,country,0.565,0.645,0,-12.923,1,0.0484,0.0552,2.84e-06,0.151,0.836,99.3,170173,4
No I in Beer,Brad Paisley,63,5UMjPT47GpOwkUo6e99R3s,country,0.498,0.901,9,-4.372,1,0.0459,0.00626,9.46e-06,0.337,0.809,83.999,216489,4
Somebody Like You,Keith Urban,65,0b9djfiuDIMw1zKH6gV74g,country,0.624,0.84,4,-5.768,1,0.0337,0.108,0.000546,0.144,0.656,111.02,323040,4
Born to Love You,LANCO,63,77a5Eu7lC3tG0Sukt2O91U,country,0.659,0.902,7,-6.192,1,0.0296,0.131,9.89e-05,0.0574,0.81,124.988,230013,4
The Long Way,Brett Eldredge,62,5vuMtXS5kQ7F0o9V9rG1dG,country,0.488,0.637,10,-7.63,1,0.0401,0.265,0.0,0.106,0.23,88.865,208720,4
The Ride,David Allan Coe,61,1GLWGJh7JS5gk1D9BwKCTM,country,0.538,0.352,5,-14.784,1,0.0689,0.505,0.0,0.152,0.546,167.234,186133,4
Do It Again,Steely Dan,70,2BstRQGodshjGpeDGQiNgo,country,0.682,0.537,2,-10.254,0,0.0323,0.218,3.07e-05,0.0556,0.963,124.574,356733,4
Drunk On You,Luke Bryan,63,3b7CDTKB0SRTmQ6ytYi5vZ,country,0.558,0.872,9,-4.401,1,0.0449,0.178,0.0,0.173,0.472,143.971,213547,4
Rich,Maren Morris,63,4H0vNUFcHPz5lytcLjwqkr,country,0.565,0.855,5,-4.189,1,0.0557,0.0445,0.0,0.32,0.852,74.98,208893,4
Tuesdays,Jake Scott,66,7r5cRFkwHuPy7HlzvuovLD,country,0.473,0.217,4,-10.739,1,0.0367,0.63,0.0,0.142,0.628,164.02,216989,4
Pickup Man,Joe Diffie,62,3QvOV1QYPPre7gjppKyeON,country,0.709,0.757,7,-7.006,1,0.0408,0.434,0.0,0.336,0.852,140.664,216693,4
Danny's Song,Loggins & Messina,67,0ju1jP0cSPJ8tmojYBEI89,country,0.505,0.258,11,-12.193,0,0.0297,0.805,0.0,0.12,0.641,141.003,254305,4
Space Cowboy,Kacey Musgraves,63,5bum4HbCDFoB9wpsc0sQky,country,0.447,0.429,1,-7.36,1,0.028,0.718,0.0163,0.105,0.074,116.521,216280,4
Put Me in My Place,Muscadine Bloodline,62,4CEEBr79p52p9U7mkBfzUy,country,0.671,0.427,8,-11.344,1,0.0811,0.882,3.86e-06,0.141,0.407,104.886,189565,4
Beat of the Music,Brett Eldredge,62,3un2KQUaQ2brEpd8dK93wI,country,0.629,0.808,9,-4.125,1,0.0269,0.00898,9.06e-06,0.0751,0.773,110.001,179293,4
Loving You Easy,Zac Brown Band,63,69XcvSymPaTke2Qb6f3W6P,country,0.721,0.596,1,-3.985,1,0.0275,0.0137,3.53e-06,0.0671,0.359,98.995,155653,4
Lovin' On You,Luke Combs,64,0IyIAxDXYOJMHLsTLrbOfy,country,0.572,0.949,4,-4.865,1,0.06,0.00165,0.000195,0.163,0.53,118.974,194867,4
Bury Me In Dixie,Riley Green,62,7KFbFqfBxqRtSSwkA874iv,country,0.686,0.248,1,-9.026,1,0.0392,0.324,0.0,0.0859,0.594,83.485,188250,4
Good Times Roll,Jimmie Allen,64,2A0JdQvwSbOtI9sSIIxgQR,country,0.634,0.748,0,-3.916,1,0.0275,0.00935,0.0,0.172,0.704,95.991,158240,4
Whiskey Bent And Hell Bound,"Hank Williams, Jr.",61,5TWhLgjy8cgb6CRPnnlnn2,country,0.726,0.711,7,-7.728,1,0.0414,0.213,1.41e-06,0.326,0.708,105.034,188387,4
Southside Of Heaven,Ryan Bingham,63,6aLl1AjRbo4ddJZh7Hzazx,country,0.387,0.499,7,-10.207,1,0.0259,0.0029,0.00373,0.0695,0.333,111.032,379160,4
Then,Brad Paisley,63,3XKbdb9GB6u3hsnUklQTav,country,0.493,0.643,0,-5.19,1,0.0299,0.512,2.42e-05,0.209,0.3,144.717,321640,4
The Rest of Our Life,Tim McGraw,64,19P6cJstaoQJHtHW3HOGcg,country,0.617,0.468,2,-6.908,1,0.0291,0.65,0.0,0.141,0.333,119.921,225360,3
Redneck Woman,Gretchen Wilson,63,26bL4gSULWDgdIMX0pRFrG,country,0.499,0.825,6,-5.146,1,0.177,0.13,0.0,0.306,0.753,185.069,221333,4
Do I,Luke Bryan,62,7A5CReD6yWe0rrkJym34QI,country,0.581,0.691,9,-5.33,1,0.0333,0.257,0.0,0.11,0.299,137.985,239413,4
A Woman Like You,Lee Brice,63,3oyMHCAAcnWFdcGuVgwfhd,country,0.592,0.584,7,-7.422,1,0.0305,0.245,0.0,0.0862,0.371,160.048,209787,4
Even Though I'm Leaving,Luke Combs,64,5JpI6jI6wKwk0wZJ6VN75b,country,0.554,0.755,2,-6.04,1,0.0319,0.225,0.0,0.301,0.624,77.962,225253,4
I Love This Bar,Toby Keith,63,32jHB7W9b08OTorAqR0cJo,country,0.608,0.825,2,-6.303,1,0.0419,0.024,0.00656,0.346,0.454,115.049,335333,4
Where I Come From,Montgomery Gentry,62,10ps1I1sIMRNZW11eceN7W,country,0.62,0.852,1,-4.203,1,0.0308,0.0108,4.94e-06,0.279,0.479,90.038,201840,4
How Not To,Dan + Shay,64,4n0xztUAbHPUV8G3NQvF30,country,0.501,0.836,11,-3.587,0,0.0491,0.208,0.0,0.152,0.618,159.863,192000,4
Here Tonight,Brett Young,64,38nVuIj9mi5a8oopOJhSJk,country,0.517,0.776,11,-5.271,1,0.0362,0.0144,0.0,0.113,0.448,96.002,216533,4
Born To Be Wild - Single Version,Steppenwolf,68,3lN8PP6R2IxbLP05QpYXng,country,0.439,0.734,2,-12.168,1,0.097,0.262,0.333,0.244,0.54,145.703,212893,4
The Weekend,Brantley Gilbert,62,48tAdjG4ng2JfECa7OQujk,country,0.511,0.812,6,-4.763,0,0.0464,0.0496,1.64e-06,0.0829,0.692,81.992,187760,4
Think of You,Chris Young,62,6W9W8dSswA8KNegvl3W97V,country,0.616,0.893,11,-3.588,1,0.0375,0.000937,0.0,0.111,0.567,111.959,218947,4
What a Fool Believes,The Doobie Brothers,70,2yBVeksU2EtrPJbTu4ZslK,country,0.758,0.378,8,-15.308,0,0.0449,0.284,0.0,0.049,0.985,120.736,223867,4
Refrigerator Door,Luke Combs,63,70ECd4rOaE5aSNTPLMB8DS,country,0.459,0.864,1,-4.397,1,0.059,0.011,3.36e-06,0.314,0.623,74.867,204240,4
Good Vibes,Chris Janson,63,1XVqh0dC0PIl72f2mQhsVt,country,0.582,0.846,0,-2.771,1,0.0451,0.022,0.0,0.133,0.736,92.004,165587,4
House Fire,Tyler Childers,63,1RJyToUKkGSEfJjavJHSsF,country,0.519,0.707,5,-8.424,1,0.0272,0.241,0.102,0.267,0.545,93.348,232973,4
Fly Over States,Jason Aldean,61,17X2tSzibD9n9QRjdExcWT,country,0.487,0.736,7,-3.269,1,0.0326,0.069,0.0,0.114,0.184,81.587,218200,4
Leave Her Wild,Tyler Rich,63,4oFAJvXFB2W9FWgaww9cQo,country,0.395,0.75,0,-5.104,1,0.0552,0.046,0.0,0.128,0.532,173.918,199107,4
Sheriff You Want To,Luke Combs,64,1NBJoYCz83qtBFGGPgfTkQ,country,0.659,0.664,6,-7.741,1,0.0282,0.0897,0.0,0.109,0.621,151.996,221120,4
I Was Jack (You Were Diane),Jake Owen,62,3dlCF1mzW1UKMOb4b1XN17,country,0.604,0.868,6,-3.539,1,0.0445,0.086,0.0,0.0502,0.553,94.058,187027,4
Slow Ride,Colt Ford,62,6OEX8FPaHyUyftZJWsve3Y,country,0.671,0.771,11,-4.732,0,0.0463,0.00284,0.0,0.187,0.639,142.01,174635,4
The Night The Lights Went Out In Georgia,Reba McEntire,62,2MiXC2LfpsoeUP5RvMGEQ3,country,0.428,0.51,7,-11.695,0,0.103,0.52,8.32e-06,0.105,0.393,169.967,257267,4
Nothin' Like You,Dan + Shay,64,4W38RXuQNuoTSwVsQA1OGC,country,0.589,0.704,4,-4.772,1,0.0303,0.151,0.0,0.067,0.437,84.956,186253,4
Three Wooden Crosses,Randy Travis,62,1S4fpfX2u0hzFD9vb6FEB6,country,0.523,0.501,1,-9.276,1,0.0366,0.459,0.0,0.0818,0.391,158.179,201267,4
Paint Me a Birmingham,Tracy Lawrence,61,2kZZq09uK0oR9wwYJvgacb,country,0.519,0.52,6,-4.547,1,0.03,0.0757,0.0,0.166,0.281,129.862,231053,4
Austin,Koe Wetzel,62,0IQVTeD4kcuyLKmAF5h03b,country,0.528,0.59,7,-6.099,1,0.0312,0.0331,0.0,0.673,0.367,141.991,274716,4
Here And Now,Kenny Chesney,62,7qRVyZDt1Caftkk8CQlKtk,country,0.509,0.814,9,-3.576,1,0.0532,0.0484,0.0,0.12,0.712,148.034,171493,4
Make Me Wanna,Thomas Rhett,61,69DR48pXzSabFUfQfDDJDb,country,0.545,0.818,9,-6.38,1,0.0541,0.0369,0.0,0.101,0.679,109.019,225067,3
As She's Walking Away (feat. Alan Jackson),Zac Brown Band,62,34bqWuFJ4X1A3vCObPSNHD,country,0.553,0.619,3,-7.101,1,0.0308,0.479,0.0,0.123,0.376,183.908,223827,4
Pray For You,Jaron And The Long Road To Love,61,3HMMQkT3IMvMBbvxUNPpK3,country,0.4,0.635,10,-5.787,1,0.0436,0.612,0.0,0.149,0.395,139.649,190240,4
Same Asshole,Jelly Roll,64,1b4KQGFYbRqRe2Bx818Kqb,country,0.702,0.741,2,-6.987,1,0.104,0.0131,0.0,0.0645,0.468,152.021,206286,4
Whiskey And You,Chris Stapleton,65,5aDK0TurEtiedVdT0a6k9a,country,0.592,0.0562,2,-14.344,1,0.0599,0.919,6.22e-06,0.111,0.266,127.005,236333,4
Burn Out,Midland,62,7yrJnekdlwWARt5lmVqJ6L,country,0.671,0.724,7,-5.61,1,0.0244,0.292,0.0,0.231,0.801,99.976,188613,4
If We Were Vampires,Jason Isbell and the 400 Unit,67,250RLekaiL1q9qZer975Eg,country,0.629,0.208,5,-16.225,1,0.0324,0.824,3.7e-06,0.107,0.685,96.609,215564,4
Like No One Does,Jake Scott,68,2HnfqILzgKt1CepTlU4oqq,country,0.8,0.41,10,-12.734,1,0.236,0.352,1.45e-06,0.107,0.442,104.941,158469,4
Up Around The Bend,Creedence Clearwater Revival,70,36gPq8WG7tDxrblyGVUCiT,country,0.589,0.85,2,-6.143,1,0.0343,0.0606,0.779,0.274,0.813,130.318,161467,4
The Man Who Loves You The Most,Zac Brown Band,63,58DvikiJcEjow3Skg80yxX,country,0.506,0.569,3,-6.761,1,0.0286,0.246,0.0,0.112,0.44,157.857,224287,4
Take It On the Run,REO Speedwagon,68,5gys5nzVQIYhgHIfiOJYva,country,0.371,0.758,7,-5.679,1,0.036,0.0958,0.0,0.116,0.452,77.81,239680,4
Grew Apart,Logan Mize,62,2JK5ALIvepkQAWNItmKBZu,country,0.624,0.64,7,-7.735,1,0.0806,0.0529,2.8e-05,0.119,0.592,88.942,169976,4
Nobody To Blame,Chris Stapleton,63,4WRRCuJYRq7gUKiupxVH9W,country,0.534,0.666,9,-9.471,1,0.0335,0.0143,0.0615,0.113,0.59,87.401,244147,4
Atlantic City,The Band,66,4JwjzS9WFkWlpzGCwh82fn,country,0.648,0.525,9,-9.213,1,0.0241,0.466,1.5e-06,0.165,0.724,98.131,314840,4
Don't You Wanna Stay (with Kelly Clarkson),Jason Aldean,61,7CZiLgkiVHhFcDkI2Y4lZ4,country,0.445,0.631,11,-4.798,1,0.0304,0.129,0.0,0.0911,0.152,143.846,256440,4
"Take Me Home, Country Roads",John Denver,70,1YYhDizHx7PnDhAhko6cDS,country,0.462,0.395,9,-9.376,1,0.0264,0.758,0.0,0.121,0.625,82.259,190160,4
Brand New Man,Brooks & Dunn,62,75QTZG8XFYKb0HQIwgCzNE,country,0.642,0.762,7,-4.355,1,0.0451,0.0904,1.25e-06,0.101,0.647,127.513,179304,4
Gaslighter,The Chicks,63,4UN6sBmFTt2IqxN3IRqJT3,country,0.681,0.728,2,-7.317,1,0.0513,0.00624,0.0,0.055,0.693,131.017,203467,4
Can I Get an Outlaw,Luke Combs,64,7vVsDu0gTg6oZtrKy7pXcW,country,0.537,0.804,11,-5.491,1,0.0362,0.0181,0.000106,0.0859,0.472,75.991,238827,4
Tin Man,Miranda Lambert,62,4ckQIgBy1gVeevf7UAereE,country,0.425,0.372,0,-10.92,1,0.03,0.861,0.0148,0.0733,0.292,79.456,259280,4
Dear Today,Luke Combs,64,4hRIRj7aJYKo14MxOb8ILh,country,0.492,0.21,1,-10.658,1,0.0359,0.606,1.35e-06,0.109,0.368,153.017,219733,4
If I Told You,Darius Rucker,62,4Az17HfqonKSWNsaLgTBeK,country,0.532,0.64,9,-6.684,1,0.0314,0.344,0.0,0.361,0.308,84.029,212320,4
Dirt,Florida Georgia Line,62,5CXnIPD6rTjszYYQm6fY2P,country,0.547,0.878,2,-4.224,1,0.0451,0.0638,7.08e-06,0.106,0.592,121.973,230587,4
God Speed,Zach Bryan,62,2NkPawxG0L9hSrB1wU2D3z,country,0.611,0.0811,0,-15.25,1,0.0396,0.874,0.0,0.105,0.171,79.569,253360,4
Bartender,Lady A,62,6olKv2HP3XgBpvVxAswowe,country,0.631,0.937,11,-3.858,0,0.034,0.0198,7.38e-06,0.327,0.654,101.011,198267,4
Stay A Little Longer,Brothers Osborne,62,6rqxivjFHp8K0yMiefG56g,country,0.555,0.89,6,-5.533,1,0.0309,0.0414,0.131,0.147,0.513,96.987,335267,4
Flatliner (feat. Dierks Bentley),Cole Swindell,62,0WyFpxYlBCgH1gMXd26OOr,country,0.555,0.896,0,-3.295,1,0.0388,0.00434,0.0,0.145,0.578,114.995,177067,4
PARADISE TO ME,Niko Moon,63,0EuW1WTOpISw5eubQwO0Gm,country,0.728,0.651,11,-5.867,0,0.0338,0.0126,1.04e-05,0.0667,0.337,77.507,216173,4
Six Feet Apart,Luke Combs,63,0tDOIR44aeHGLB5gpK1Gfn,country,0.576,0.582,6,-5.945,1,0.0269,0.325,0.0,0.276,0.436,77.955,199067,4
All Over The Road,Easton Corbin,61,6XD3HMATLswheYevIfKkSi,country,0.491,0.841,5,-3.579,1,0.0421,0.0471,0.0,0.0886,0.721,199.851,163067,4
Parallel Line,Keith Urban,63,567gPvGfxxKoZxDKqM9tEl,country,0.621,0.477,0,-5.284,1,0.0334,0.202,0.0,0.215,0.481,81.976,253084,4
Meet You in the Middle,Parker McCollum,61,2HOPkIqhzukXGxzr2s1Xg5,country,0.558,0.662,7,-6.129,1,0.0261,0.0513,0.0,0.153,0.434,97.962,210760,4
Whoever Broke Your Heart,Murphy Elmore,62,5kpDn3lzvpTPLPxRTXyq9c,country,0.482,0.766,6,-5.251,1,0.0401,0.041,0.0,0.247,0.635,155.915,194482,4
Fly Like An Eagle,Steve Miller Band,68,3e0FzZjTXOUtiJGSClOBrI,country,0.561,0.754,9,-12.769,0,0.112,0.61,0.0194,0.328,0.642,100.08,282693,4
Strip It Down,Luke Bryan,62,5XFu5S1vBY7sNHlheCapOz,country,0.631,0.875,9,-3.589,1,0.0447,0.382,0.0,0.0867,0.705,137.961,241613,4
Hard To Handle,The Black Crowes,69,05NYcsjJwOYq4jIiKPVj9p,country,0.599,0.79,4,-3.58,1,0.043,0.00257,0.00181,0.312,0.961,103.783,188067,4
Pretty Good At Drinkin' Beer,Billy Currington,62,6a7wXoZOARI8IqEXObjhDz,country,0.769,0.678,5,-3.725,1,0.0315,0.427,8.04e-06,0.0939,0.581,106.951,179907,4
Tip of My Tongue,Kenny Chesney,62,40ufL61vEaDaaOitYhnlQ7,country,0.669,0.559,5,-5.003,1,0.0251,0.0805,0.0,0.0703,0.491,95.001,199413,4
You and Tequila,Kenny Chesney,62,1t2hJFgJyUPD2crOafMUEk,country,0.691,0.454,6,-9.13,1,0.0256,0.437,0.00227,0.0783,0.35,135.839,242840,4
Shoulda Named It After Me,Upchurch,62,01oxuDv2GsOoj6xxhaM8eL,country,0.475,0.88,11,-3.572,1,0.0374,0.0111,0.0,0.161,0.403,167.996,170547,4
She Talks To Angels,The Black Crowes,66,5NK8jad728pj6YeqM5VJD4,country,0.584,0.521,4,-5.782,1,0.0295,0.06,7.56e-05,0.22,0.317,160.058,329400,4
Famous,Adam Doleac,62,1m8Vr5xZ80ALZS42c5YJsD,country,0.745,0.475,7,-5.574,1,0.0386,0.356,0.0,0.115,0.431,94.964,186960,4
That Lonesome Song,Jamey Johnson,61,3R8YbAsBsFnGIKL25s6iiO,country,0.524,0.403,7,-8.772,1,0.0316,0.265,3.09e-05,0.341,0.183,94.693,241720,4
"1, 2 Many",Luke Combs,63,7MJCMDMjIfy2uyhy0BmG4v,country,0.54,0.821,6,-3.789,1,0.0873,0.0397,0.0,0.423,0.685,148.798,180907,4
When She Says Baby,Jason Aldean,61,3gVRILe7XCyNakb6sy5umX,country,0.673,0.76,0,-5.126,1,0.0361,0.0682,0.000116,0.309,0.807,113.063,171120,4
You Don't Know How It Feels,Tom Petty,66,7MooGz4ZPE4bNxjFegR6Jx,country,0.765,0.502,9,-7.393,1,0.0321,0.119,0.0011,0.171,0.836,144.204,289440,4
Bye-Bye,Jo Dee Messina,61,5FxgRnXBHMM0q4stwqrjjM,country,0.644,0.868,10,-3.98,1,0.0464,0.183,0.0,0.322,0.642,134.38,200960,4
I Don't Mind,Sturgill Simpson,64,0NkiEX9bdIm7a06pJBbOYs,country,0.603,0.483,0,-7.898,1,0.03,0.599,0.000751,0.0886,0.415,89.386,269664,4
To a T - Stripped,Ryan Hurd,63,6di48z6eF5dBYVpB0tZV5i,country,0.599,0.325,9,-6.793,1,0.0297,0.823,3.66e-06,0.133,0.319,114.053,198386,4
Hold On Loosely,38 Special,65,6i9dZZQWNB06HKsQYKTiPF,country,0.567,0.559,9,-10.175,1,0.0288,0.00888,0.00131,0.0764,0.898,127.227,280636,4
Backroad Song,Granger Smith,61,6naYpFIKihKbGg6lGxpveI,country,0.488,0.833,11,-6.571,1,0.0437,0.0352,0.0172,0.34,0.751,174.006,236787,4
Werewolves of London - 2007 Remaster,Warren Zevon,67,6kotXaSQaGYxE62hVpdHWu,country,0.75,0.62,7,-8.72,1,0.0257,0.0932,0.0135,0.0612,0.93,103.538,209467,4
Forever,Koe Wetzel,61,4oCUw978NJjfUIWYtEVaCP,country,0.566,0.63,0,-6.703,1,0.0356,0.0149,0.0,0.116,0.22,129.928,177867,4
Gone Country,Alan Jackson,63,1A0I5aiVZRwecRlbQcweBh,country,0.681,0.719,7,-5.918,1,0.0248,0.131,1.65e-06,0.113,0.637,125.729,259893,4
Hard To Forget - Radio Edit,Sam Hunt,62,6ITrZx7zVGgrADDD1lksjw,country,0.694,0.715,4,-5.39,1,0.0461,0.191,0.0,0.73,0.757,130.085,189507,4
Some Beach,Blake Shelton,61,7kWeSMXLxUHHOkFxsS0vhP,country,0.787,0.765,0,-6.331,1,0.0265,0.231,1.79e-05,0.323,0.964,115.979,204827,4
Cheatham County,Upchurch,61,4BSbrb5pBriMpH4q6q57VO,country,0.644,0.763,2,-6.487,1,0.11,0.0666,0.0,0.372,0.653,172.161,167973,4
Take Me Home For Christmas,Dan + Shay,52,72HP2M4jjw4t0AIGdEVGEF,country,0.694,0.769,6,-4.665,1,0.0325,0.163,0.0,0.0976,0.663,93.033,203880,4
